,0
0,32.8065145
1,101.8573335
2,178.8140325
3,237.451632
4,292.89053199999995
5,375.847987
6,460.0745725
7,536.2875965
8,586.0366505000001
9,614.338629
10,643.509973
11,662.5851359999999
12,679.9329639999999
13,703.868715
14,728.282605
15,751.8167855
16,775.7931235000001
17,800.6286185000001
18,830.2660805000002
19,866.3664970000002
20,888.6536728000001
21,904.5990066000002
22,928.6185776000002
23,952.3777501000002
24,976.7450476
25,1006.7340061
26,1034.7214166
27,1062.5906075999999
28,1100.0458441
29,1123.6064777000001
30,1135.2707603
31,1154.4527748
32,1169.20067195
33,1188.5049216
34,1209.22224005
35,1231.6343655
36,1267.0626184999999
37,1296.5481519999998
38,1317.5054234999998
39,1332.7211144999999
40,1351.075437
41,1374.9740365
42,1398.3770115000002
43,1420.0253050000003
44,1432.7011410000002
45,1452.7904845000003
46,1488.0680400000003
47,1509.8552598500003
48,1531.3593132
49,1549.9501245500003
50,1566.9161724000003
51,1593.1401764000002
52,1606.4682175000003
53,1622.5181356
54,1648.0937656
55,1673.0333636000003
56,1686.1430718
57,1698.0666599999997
58,1720.9559109999998
59,1744.5956004999996
60,1767.9360609999997
61,1791.2879454999998
62,1810.6013924999997
63,1823.785481
64,1846.849636
65,1866.5402627
66,1886.7819874000002
67,1923.9818564
68,1943.60298235
69,1959.0712048
70,1986.7769197999999
71,2011.2298137999999
72,2035.3527413
73,2060.7357233
74,2080.5443148
75,2093.9675093
76,2114.6917648000003
77,2140.9508488
78,2164.7442143000003
79,2188.0000888000004
80,2211.9630212999996
81,2238.1344688
82,2252.87429055
83,2273.5311598000003
84,2311.8777803
85,2337.9214298
86,2357.8187018000003
87,2382.1130448000004
88,2401.9656288
89,2415.2659128000005
90,2426.2952978000003
91,2442.0129143
92,2464.3381652999997
93,2490.6390613
94,2506.94198995
95,2527.6234936
96,2563.2168981
97,2640.6749101
98,2757.0550451000004
99,2867.7135451000004
100,2967.8326681000003
101,3047.1929511000003
102,3093.2376286000003
103,3154.3132776
104,3255.5752241
105,3312.535924
106,3363.3278324
