,100
0,0.8741282333123772
1,2.988088182817476
2,0.9357781617898575
3,1.025781516782644
4,0.7029289432238298
5,1.758489912928788
6,0.7678473279583593
7,0.6630923443118316
8,0.616584957978574
9,0.5309885594257738
10,1.1486142575025111
11,1.1485970769155474
12,1.7506440963294905
13,0.7707353407878732
14,1.9364463608234306
15,0.7295034093718571
16,0.8791635940538747
17,2.8916428038316653
18,1.0919299185138909
19,0.4073297131860756
20,0.747666961875112
21,0.968933840339202
22,1.7992643920043014
23,1.5240449117965855
24,1.141403315338805
25,0.8742371067350856
26,0.8732423709104113
27,1.1485832807015803
28,1.7519074920477216
29,0.8155834884562462
30,0.7774630151937604
31,0.6861269109235657
32,0.8842621172894338
33,0.5223182916667423
34,0.6759884234881881
35,0.886718185712949
36,1.3609130705035564
37,1.065299086062565
38,0.8853058404453703
39,0.36669017079849237
40,0.6026357929083711
41,1.5208747547776986
42,0.48711790592230253
43,0.6133038036088446
44,1.3509277248008251
45,1.1204917655970028
46,0.8040613882702656
47,1.5743903621501356
48,0.36941107320301975
49,2.867114184066284
50,1.047786820112128
51,1.4937135587854586
52,0.8055169820092436
53,1.4173713061057274
54,1.3059169581358627
55,2.23210561522955
56,0.2879094887141273
57,0.8281637618727685
58,0.748063230151548
59,0.7248172783706032
60,0.6044131098485686
61,1.1942263615720081
62,1.8914897950280918
63,1.1369987286582262
64,0.9337877613254942
65,0.851311192309902
66,0.6126344655667514
67,1.3247578922538685
68,0.6492612954806998
69,1.0859439810373817
70,0.7824066358953139
71,1.0522194809487997
72,0.6567067783894182
73,0.7267845549565155
74,0.6160707773572246
75,1.1227392511529115
76,1.0934699297688613
77,1.2030698672344822
78,1.581107437626461
79,0.5869507861675866
80,1.0018053445304704
81,0.6924655826288619
82,0.8223688797817954
83,1.690194448831961
84,0.8400280515210984
85,1.2641506634928652
86,0.7956057200351981
87,1.2024190261815126
88,1.2592623255876763
89,1.0093876457441193
90,0.7592118653502182
91,1.6111534904905083
92,1.3840952978423062
93,0.6579508067707366
94,2.658766784491897
95,0.7003167265034144
96,2.1620472501130594
97,0.7354806198388242
98,0.7102033862248953
99,0.5443344824497184
100,1.343005260526094
101,1.0603121957929948
102,0.6285683126352968
103,0.5927488765368661
104,1.0905756963044027
105,0.4905488211971959
106,1.4120253756186925
107,1.7687877014021325
108,1.1932777657628668
109,0.6777548448563468
110,0.7396360443278397
111,2.2665574153854773
112,1.4422693409002103
113,0.5437615527365517
114,0.558102321849837
115,1.1069665983289902
116,0.8652390271978408
117,0.8771654058406239
118,1.3612287467654125
119,0.9438962898618388
120,0.8125633878650048
121,0.9169692133316517
122,0.9621459522076644
123,0.8868132035988244
124,0.6009385569266555
125,1.1389698576982599
126,0.7053771742753122
127,1.0506596950193847
128,0.689401172872131
129,0.42759068763348407
130,0.560788390953872
131,1.377886315962859
132,1.9914540550142568
133,0.9904926829043899
134,1.0846788564812044
135,0.8445916035095664
136,2.324601121339797
137,3.082291081291275
138,0.8098259767556542
139,0.8704408236904096
140,1.41110376111159
141,1.1461840052429457
142,0.5773901733161426
143,0.34684950873760667
144,1.0875856389108982
145,1.121614547047002
146,1.7923611782974602
147,1.3325699513584315
148,1.1862919964109335
149,0.5215979825617812
150,1.1062593552117215
151,1.3955512948115671
152,1.1731371674371576
153,1.1354414669537152
154,0.8489733035243089
155,0.652183208489397
156,1.7971276415238666
157,1.1206522960839422
158,1.7917293044145168
159,2.6117484131252993
160,0.9707495518356897
161,0.6240790229028432
162,0.474802639975022
163,1.277007568644938
164,0.669762147960695
165,1.8646697716115441
166,0.3709655872596278
167,0.7519549136727941
168,0.712605924744758
169,0.5543546960585249
170,2.9365854054765386
171,0.6414831753525663
172,0.47663932835564693
173,1.102489576454576
174,0.3343564270091384
