,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,6.357166572314855e-18,1.01924784950182e-16,1.1855733734314771e-15,3.752635689598694e-15,-5.247449333966652e-15,-2.708589962870653e-14,-1.4287182503836664e-14,1.532369043642645e-14,4.337588945910082e-14,8.092151420075059e-14,1.276604197732452e-13,1.9208921479665856e-13,2.625063716115739e-13,3.507843761395671e-13,4.452120225656976e-13,5.291727179960739e-13,4.827233606567913e-13,2.6900536388268094e-13,-1.5532370551304878e-13,-7.935484845634234e-13,-1.4559812318680099e-12,-1.905101585932129e-12,-1.8666468340440755e-12,-1.2713866986882479e-12,-8.010291654881638e-14,1.1651577395130294e-12,1.960751057145187e-12,2.0874779889685436e-12,1.395193677194778e-12,4.3751797270991865e-13,-3.4625757284888894e-13,-6.770987117980521e-13,-5.941843434876211e-13,-3.2991501935559736e-13,-1.0265147659804277e-13,-1.2912380637221806e-14,1.1667814308008894e-15,2.301744130215851e-16,-3.68188288278332e-17,-1.7803159733104538e-17
1,1.7194542627405221e-15,3.582728159866449e-14,5.614501568518304e-13,3.287097118694942e-12,5.805910570582482e-12,-1.0424515139534425e-12,-8.144080954803941e-12,-6.908086650820711e-12,-3.698151666505232e-12,2.5017550789882465e-12,1.3268772668214497e-11,2.916947552806221e-11,5.107481849846121e-11,8.032808728892038e-11,1.1797565586335888e-10,1.627547932548698e-10,2.0816845383010914e-10,2.401037000701376e-10,2.374590223881355e-10,1.7813638988699874e-10,5.0492782828799174e-11,-1.337708770010038e-10,-3.331381073442462e-10,-4.842619955103207e-10,-5.2630286120627e-10,-4.325090678241717e-10,-2.3055079387066724e-10,4.959794502316788e-12,1.8820939799043179e-10,2.657721853485257e-10,2.3964634976276943e-10,1.5578094100130446e-10,6.965891705131363e-11,1.539752199678276e-11,-2.8137338605732873e-12,-3.153260353503789e-12,-4.631483281576371e-13,1.3582782892070135e-13,-2.4411184506711388e-15,-4.582055872058253e-14
2,3.3281711923471804e-13,9.003580504424192e-12,1.8226353425909717e-10,1.4943687840318295e-09,4.7965043151327216e-09,6.11057842458737e-09,3.842757178016093e-09,2.21880909855902e-09,1.293361990303545e-09,7.760403849287587e-10,1.2650572827375588e-09,3.323033233840771e-09,7.505989364644073e-09,1.4418565430342499e-08,2.4754715626855594e-08,3.918668211567433e-08,5.794623914249263e-08,8.005919929306899e-08,1.0246171265616856e-07,1.1956486059066868e-07,1.239920346124573e-07,1.0889696616741056e-07,7.140261674245064e-08,1.5636725211679557e-08,-4.6688431102494463e-08,-9.947756265494467e-08,-1.2851464718841454e-07,-1.2777316010346125e-07,-1.0204466054379204e-07,-6.409243184057343e-08,-2.805937251787025e-08,-3.25650397049051e-09,8.240394693199592e-09,9.820272364858226e-09,6.020915299864793e-09,2.665460786336079e-09,1.2478019801944986e-09,6.727274453479821e-10,1.877451611121051e-10,-2.17070644082942e-11
3,3.1562730665707685e-11,1.0886641270109105e-09,2.8344650338043412e-08,3.0684474524678916e-07,1.3670996417552267e-06,2.731873952480585e-06,3.196524784944695e-06,3.1004366061720197e-06,3.0128999348894654e-06,2.834747056072311e-06,2.6207983398824935e-06,2.47804964324759e-06,2.5553158925473124e-06,3.035891593188858e-06,4.133930571200215e-06,6.093927451333475e-06,9.174714347241796e-06,1.3588131691643866e-05,1.9369891491350644e-05,2.6198500311494218e-05,3.324029328390169e-05,3.9147397307044445e-05,4.2316780575306716e-05,4.1404405295213974e-05,3.5918428912363584e-05,2.659342212530707e-05,1.5284535710275444e-05,4.348948035471663e-06,-4.209369448581488e-06,-9.388680072595442e-06,-1.1318519049918959e-05,-1.0894979613422652e-05,-9.232076848638197e-06,-7.252492006381718e-06,-5.316329175246772e-06,-3.6928560391905554e-06,-1.905800301761957e-06,-4.1140219293132834e-07,8.364014621435607e-08,-2.929771135107619e-10
4,9.18572439660838e-10,3.6196621643505467e-08,1.174243361457208e-06,1.6707809570587683e-05,9.897064258940298e-05,0.00026295648543144906,0.0003965711708956447,0.0004619074796179139,0.0005231561595642018,0.0005724862361093238,0.0006065793247713984,0.000625185407346374,0.0006322990511677648,0.0006375956161907159,0.0006567713054403206,0.0007112811443416318,0.0008278175200009813,0.0010369922306995149,0.0013693331151419116,0.001846432000887867,0.0024672336686064247,0.0031938475680903804,0.003945469247703629,0.004608737151032603,0.005065818917372909,0.005231007618185736,0.005079677077266285,0.004654914826052658,0.004047649751249066,0.003361355848465589,0.002681315358152008,0.002062698910376699,0.0015359984849287118,0.0011157285807495854,0.0007923529346401527,0.00034577198104220974,-7.407274110648394e-05,-0.00013178200386223447,7.586292218682535e-07,-1.319575218054046e-09
5,5.561847622478974e-09,2.1808268481347504e-07,7.686771567005193e-06,0.00013142639748803072,0.0009842584680301862,0.003312255421932923,0.006016855493167261,0.00792648626191045,0.010006324501961074,0.012107118522161045,0.014093185002047488,0.01586320707974139,0.017313981180959042,0.018375713767849536,0.019062655796889653,0.019512566992664945,0.01999541360033419,0.02090147359807918,0.02272074565243794,0.025989640779798297,0.03117070995263178,0.03845823999746824,0.04757494919410161,0.057699177318196265,0.06763493030259336,0.07616565841789039,0.08239719093166023,0.08596122009065328,0.08701669502806447,0.08600893100162489,0.08331460823125897,0.07904441972164264,0.07318852811335125,0.06596125110715406,0.057568417656468814,0.04148614666026109,0.015508163269028393,-0.0005466336480839256,1.9118853607468697e-06,-2.919144938718895e-09
6,1.1335532828810631e-08,4.2178732909654346e-07,1.464555589519247e-05,0.00026300440772842644,0.0021713109684806855,0.008260141747288919,0.016790787082131862,0.024021459137482326,0.03316363373740215,0.043712506205436895,0.05450344560118192,0.06517343499142626,0.0754838267692464,0.08498412912619804,0.09300846816370355,0.09904884700073312,0.10309531536996372,0.10562710343894102,0.10755671924614502,0.11021271926868208,0.11525797584527732,0.12434279302514761,0.13833268062678913,0.15637060110279025,0.17581675351105583,0.19371281870759519,0.20794557603040512,0.21688942594749105,0.21942655505943745,0.2156333160221875,0.2066880084986253,0.19374350378874677,0.17778549511027736,0.1599490840097856,0.14065621155213004,0.10499407775658162,0.04640071975251753,-0.0009755372048742638,2.966611937190337e-06,-4.572727480760187e-09
7,1.5615242738692247e-08,5.641822866495188e-07,1.932033488411186e-05,0.0003542588626155764,0.003081647974112358,0.012599277104250567,0.02714368285573349,0.0396264853883117,0.055334811658710695,0.07347689540866488,0.09216810603718908,0.11081958257340727,0.12907302035198628,0.14618646530988674,0.16097064471683717,0.1723839011489471,0.18012355625917734,0.18463266795855343,0.18700358556784988,0.18896026496410914,0.19280568682054416,0.2010566558227362,0.21547600982827464,0.23568653124375152,0.2587543243151269,0.28090797940761364,0.2996853190681108,0.312430808929995,0.3157757825883366,0.3087191800942938,0.29445770318521647,0.2753212349089848,0.25275917801929493,0.2282761556107199,0.2023065263120716,0.1534211709089271,0.0708724229788703,-0.001275394605038152,3.796747775645878e-06,-6.503796887759067e-09
8,1.8561489468755243e-08,6.583839896930294e-07,2.2336553369345698e-05,0.0004142114073971207,0.003719772935631981,0.015884287490020573,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.24257873175001873,0.18508899225254025,0.08686460313977588,-0.0015038450128775967,4.5951481398922405e-06,-8.775461233358706e-09
9,2.2067874471877273e-08,7.680824126468783e-07,2.581287130184225e-05,0.00048474334190039904,0.004511223372937614,0.020186541574951106,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.28876812006234115,0.22108709202097268,0.10491629651996516,-0.0017399316888948484,5.377853975038948e-06,-1.0593440068756732e-08
10,2.662297150409427e-08,9.071556903149784e-07,3.016062369149358e-05,0.0005744845297038504,0.005569395164807275,0.026201308929921844,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.3439658308702933,0.2635107290517782,0.12593331255359966,-0.0020029882325733844,6.227179669873285e-06,-1.1824164558366135e-08
11,3.270342795519277e-08,1.0880553372991747e-06,3.5717767627674665e-05,0.0006904024076989301,0.006992570192267081,0.03455837881240108,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.40892423569000547,0.3126032729546386,0.14990317079492713,-0.0022894914471109453,7.093432102308565e-06,-1.1503964212508344e-08
12,4.101387439956861e-08,1.3288090360532869e-06,4.295529047926093e-05,0.0008417120175900573,0.00890485835923509,0.046005543619964076,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.48384026509023226,0.36832806229023846,0.1767143279024051,-0.002595210117166525,7.882662976997196e-06,-8.111562876110517e-09
13,5.256733564654316e-08,1.6549268895194674e-06,5.252574315039295e-05,0.001041040637985216,0.01147415391878281,0.06141996345415205,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.5683377966817702,0.4304150245712065,0.20618956673745026,-0.002914461925667414,8.428549774987863e-06,4.5738612859501293e-10
14,6.87748467695038e-08,2.101474368452063e-06,6.53188290162992e-05,0.0013061851395176067,0.014949998222644513,0.0818236942250053,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.6616324488887816,0.4984325928223442,0.23811582164978407,-0.003238314462797512,8.464159202849604e-06,1.6707734238310193e-08
15,9.153471851520886e-08,2.7148128691630007e-06,8.249371358361743e-05,0.001661244360357601,0.019707749027716683,0.10838772507321935,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.7627558204964587,0.5718585435307622,0.2722642521181909,-0.003551890517485202,7.6048701985009915e-06,4.3080390645368165e-08
16,1.2330864629943287e-07,3.5533538443959168e-06,0.00010544944643121952,0.0021352732294321773,0.026264451994606402,0.14242096125231224,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.8707248597288169,0.6501353103943186,0.30840151236022667,-0.0038312784127395804,5.356628475781791e-06,8.120949411287298e-08
17,1.671723162031424e-07,4.686888737412677e-06,0.0001357197108490519,0.002757793868088641,0.03524476728869922,0.1853595102407695,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,0.9846394263580809,0.7327079557182175,0.34630223114662934,-0.004040929080650894,1.1610094072096694e-06,1.3102498566368086e-07
18,2.2682928020991206e-07,6.194448575948981e-06,0.00017481291697678787,0.0035523249822542033,0.04731333022046255,0.2388054830359831,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1.1037087314743963,0.8190515830132636,0.38578124749318476,-0.004132220214883463,-5.521765475924963e-06,1.899287369899454e-07
