,0
0,-1.43138818e-83
1,-3.150797664e-83
2,-2.848128241e-83
3,-1.94262833e-83
4,-1.129254477e-83
5,-5.943674673e-84
6,-2.875717423e-84
7,-1.18872788e-84
8,-4.825514563e-85
9,-1.928374926e-85
10,-1.058500224e-85
11,-6.849732767e-86
12,-7.846263085e-87
13,-2.153428223e-87
14,8.387643334e-88
15,8.387643334e-88
16,8.387643334e-88
17,8.387643334e-88
18,8.387643334e-88
19,8.387643334e-88
20,8.387643334e-88
21,8.387643334e-88
22,8.387643334e-88
23,8.387643334e-88
24,8.387643334e-88
25,8.387643334e-88
26,8.387643334e-88
27,8.387643334e-88
28,8.387643334e-88
29,8.387643334e-88
30,8.387643334e-88
31,8.387643334e-88
32,8.387643334e-88
33,8.387643334e-88
34,8.387643334e-88
35,8.387643334e-88
36,8.387643334e-88
37,8.387643334e-88
38,8.387643334e-88
39,8.387643334e-88
40,8.387643334e-88
41,8.387643334e-88
42,8.387643334e-88
43,8.387643334e-88
44,8.387643334e-88
45,8.387643334e-88
46,8.387643334e-88
47,8.387643334e-88
48,8.387643334e-88
49,8.387643334e-88
50,8.387643334e-88
51,8.387643334e-88
52,8.387643334e-88
53,8.387643334e-88
54,8.387643334e-88
55,8.387643334e-88
56,8.387643334e-88
57,8.387643334e-88
58,8.387643334e-88
59,8.387643334e-88
60,8.387643334e-88
61,8.387643334e-88
62,8.387643334e-88
63,8.387643334e-88
64,8.387643334e-88
65,8.387643334e-88
66,8.387643334e-88
67,8.387643334e-88
68,8.387643334e-88
69,8.387643334e-88
70,8.387643334e-88
71,8.387643334e-88
72,8.387643334e-88
73,8.387643334e-88
74,8.387643334e-88
75,8.387643334e-88
76,8.387643334e-88
77,8.387643334e-88
78,8.387643334e-88
79,8.387643334e-88
80,8.387643334e-88
81,8.387643334e-88
82,8.387643334e-88
83,8.387643334e-88
84,8.387643334e-88
85,8.387643334e-88
86,8.387643334e-88
87,8.387643334e-88
88,8.387643334e-88
89,8.387643334e-88
90,8.387643334e-88
91,8.387643334e-88
92,8.387643334e-88
93,8.387643334e-88
94,8.387643334e-88
95,8.387643334e-88
96,8.387643334e-88
97,8.387643334e-88
98,8.387643334e-88
99,8.387643334e-88
100,8.387643334e-88
101,8.387643334e-88
102,8.387643334e-88
103,8.387643334e-88
104,8.387643334e-88
105,8.387643334e-88
106,8.387643334e-88
107,8.387643334e-88
108,8.387643334e-88
109,8.387643334e-88
110,8.387643334e-88
111,8.387643334e-88
112,8.387643334e-88
113,8.387643334e-88
114,8.387643334e-88
115,8.387643334e-88
116,8.387643334e-88
117,8.387643334e-88
118,8.387647867e-88
119,9.15045956e-88
120,3.351143093e-83
121,6.550768046e-77
122,4.575337158e-71
123,1.077641554e-65
124,9.354413964e-61
125,3.258607147e-56
126,4.922077509e-52
127,3.457915347e-48
128,1.203860375e-44
129,2.199596872e-41
130,2.221524199e-38
131,1.300039415e-35
132,4.601824058e-33
133,1.024919847e-30
134,1.489259115e-28
135,1.459677609e-26
136,9.951982873e-25
137,4.855797681e-23
138,1.740550982e-21
139,4.695367713e-20
140,9.746682425e-19
141,1.589001481e-17
142,2.073157959e-16
143,2.20229741e-15
144,1.935234377e-14
145,1.427306457e-13
146,8.954071705e-13
147,4.836858444e-12
148,2.275274425e-11
149,9.417368975e-11
150,3.462571641e-10
151,1.140980545e-09
152,3.397271806e-09
153,9.210364848e-09
154,2.289976583e-08
155,5.256850035e-08
156,1.121337328e-07
157,2.236146977e-07
158,4.193038637e-07
159,7.433838085e-07
160,1.255579726e-06
161,2.023087766e-06
162,3.125844671e-06
163,4.648536508e-06
164,6.690507697e-06
165,9.352678661e-06
166,1.273900953e-05
167,1.695500341e-05
168,2.210649236e-05
169,2.829865153e-05
170,3.563519087e-05
171,4.421769085e-05
172,5.414506171e-05
173,6.55131103e-05
174,7.841419929e-05
175,9.293698302e-05
176,0.0001091662068
177,0.0001271825588
178,0.0001470625669
179,0.0001688785337
180,0.000192698504
181,0.0002185862597
182,0.0002466013371
183,0.0002767990636
184,0.00030923061
185,0.000343943056
186,0.0003809794658
187,0.0004203789725
188,0.0004621768686
189,0.0005064047012
190,0.00055309037
191,0.000602258227
192,0.0006539291763
193,0.0007081207733
194,0.0007648473214
195,0.0008241199661
196,0.0008859467861
197,0.0009503328786
198,0.001017280442
199,0.001086788849
200,0.001158854723
201,0.001233471998
202,0.001310631981
203,0.001390323408
204,0.001472532489
205,0.001557242958
206,0.001644436114
207,0.001734090854
208,0.001826183712
209,0.001920688889
210,0.002017578287
211,0.002116821538
212,0.002218386033
213,0.002322236957
214,0.002428337317
215,0.002536647982
216,0.002647127719
217,0.002759733231
218,0.002874419207
219,0.002991138365
220,0.003109841509
221,0.003230477584
222,0.003352993742
223,0.003477335402
224,0.003603446329
225,0.003731268704
226,0.003860743209
227,0.003991809108
228,0.004124404338
229,0.004258465601
230,0.004393928458
231,0.004530727427
232,0.004668796085
233,0.004808067169
234,0.00494847268
235,0.005089943989
236,0.00523241194
237,0.005375806959
238,0.005520059156
239,0.005665098432
240,0.00581085458
241,0.00595725739
242,0.006104236745
243,0.006251722722
244,0.006399645687
245,0.006547936383
246,0.006696526027
247,0.00684534639
248,0.00699432988
249,0.007143409625
250,0.007292519544
251,0.007441594421
252,0.007590569972
253,0.007739382905
254,0.007887970985
255,0.008036273086
256,0.00818422924
257,0.008331780688
258,0.008478869923
259,0.008625440725
260,0.0087714382
261,0.008916808811
262,0.009061500404
263,0.009205462233
264,0.009348644983
265,0.009491000781
266,0.009632483217
267,0.00977304735
268,0.009912649719
269,0.01005124835
270,0.01018880274
271,0.01032527388
272,0.01046062426
273,0.01059481782
274,0.01072781998
275,0.01085959763
276,0.0109901191
277,0.01111935415
278,0.01124727398
279,0.01137385117
280,0.0114990597
281,0.01162287493
282,0.01174527355
283,0.01186623358
284,0.01198573435
285,0.01210375646
286,0.01222028177
287,0.01233529339
288,0.01244877562
289,0.01256071393
290,0.01267109497
291,0.0127799065
292,0.0128871374
293,0.01299277759
294,0.01309681808
295,0.01319925086
296,0.01330006894
297,0.01339926628
298,0.01349683778
299,0.01359277925
300,0.01368708737
301,0.01377975971
302,0.01387079462
303,0.01396019129
304,0.01404794967
305,0.01413407045
306,0.01421855507
307,0.01430140564
308,0.01438262496
309,0.01446221646
310,0.01454018423
311,0.01461653291
312,0.01469126776
313,0.01476439458
314,0.01483591968
315,0.01490584992
316,0.01497419261
317,0.01504095554
318,0.01510614696
319,0.01516977552
320,0.01523185029
321,0.01529238073
322,0.01535137666
323,0.01540884824
324,0.01546480599
325,0.01551926071
326,0.01557222352
327,0.01562370582
328,0.01567371927
329,0.01572227576
330,0.01576938745
331,0.0158150667
332,0.01585932608
333,0.01590217833
334,0.01594363641
335,0.0159837134
336,0.01602242257
337,0.01605977731
338,0.01609579115
339,0.01613047772
340,0.01616385077
341,0.01619592416
342,0.0162267118
343,0.01625622771
344,0.01628448596
345,0.01631150068
346,0.01633728604
347,0.01636185626
348,0.01638522561
349,0.01640740834
350,0.01642841876
351,0.01644827116
352,0.01646697984
353,0.01648455911
354,0.01650102326
355,0.01651638654
356,0.01653066321
357,0.0165438675
358,0.01655601358
359,0.0165671156
360,0.01657718767
361,0.01658624384
362,0.0165942981
363,0.01660136441
364,0.01660745664
365,0.01661258862
366,0.01661677408
367,0.01662002671
368,0.0166223601
369,0.01662378777
370,0.01662432316
371,0.01662397963
372,0.01662277044
373,0.01662070877
374,0.0166178077
375,0.01661408021
376,0.01660953922
377,0.01660419749
378,0.01659806774
379,0.01659116255
380,0.01658349442
381,0.01657507571
382,0.01656591872
383,0.01655603561
384,0.01654543844
385,0.01653413916
386,0.01652214962
387,0.01650948153
388,0.01649614653
389,0.0164821561
390,0.01646752164
391,0.01645225442
392,0.01643636561
393,0.01641986626
394,0.01640276728
395,0.0163850795
396,0.01636681361
397,0.01634798021
398,0.01632858975
399,0.01630865259
400,0.01628817897
401,0.01626717901
402,0.0162456627
403,0.01622363995
404,0.01620112052
405,0.01617811408
406,0.01615463017
407,0.01613067822
408,0.01610626755
409,0.01608140737
410,0.01605610677
411,0.01603037472
412,0.0160042201
413,0.01597765166
414,0.01595067805
415,0.0159233078
416,0.01589554935
417,0.015867411
418,0.01583890098
419,0.01581002738
420,0.0157807982
421,0.01575122134
422,0.01572130458
423,0.01569105559
424,0.01566048197
425,0.01562959117
426,0.01559839059
427,0.01556688749
428,0.01553508905
429,0.01550300233
430,0.01547063431
431,0.01543799188
432,0.01540508181
433,0.01537191078
434,0.01533848538
435,0.01530481212
436,0.0152708974
437,0.01523674751
438,0.01520236869
439,0.01516776706
440,0.01513294866
441,0.01509791943
442,0.01506268525
443,0.01502725189
444,0.01499162503
445,0.01495581028
446,0.01491981316
447,0.01488363911
448,0.01484729348
449,0.01481078155
450,0.0147741085
451,0.01473727945
452,0.01470029943
453,0.01466317341
454,0.01462590625
455,0.01458850277
456,0.01455096769
457,0.01451330566
458,0.01447552126
459,0.01443761901
460,0.01439960337
461,0.01436147868
462,0.01432324923
463,0.01428491924
464,0.01424649288
465,0.01420797424
466,0.01416936733
467,0.01413067612
468,0.01409190451
469,0.01405305631
470,0.0140141353
471,0.01397514518
472,0.01393608959
473,0.01389697212
474,0.01385779627
475,0.01381856552
476,0.01377928327
477,0.01373995286
478,0.01370057757
479,0.01366116065
480,0.01362170526
481,0.01358221454
482,0.01354269153
483,0.01350313927
484,0.01346356071
485,0.01342395876
486,0.01338433627
487,0.01334469606
488,0.01330504088
489,0.01326537345
490,0.01322569641
491,0.01318601239
492,0.01314632395
493,0.0131066336
494,0.01306694383
495,0.01302725706
496,0.01298757566
497,0.01294790199
498,0.01290823833
499,0.01286858694
500,0.01282895003
501,0.01278932977
502,0.01274972829
503,0.01271014768
504,0.01267058998
505,0.0126310572
506,0.01259155133
507,0.01255207428
508,0.01251262795
509,0.0124732142
510,0.01243383486
511,0.01239449171
512,0.0123551865
513,0.01231592094
514,0.01227669673
515,0.01223751549
516,0.01219837886
517,0.01215928841
518,0.01212024568
519,0.01208125221
520,0.01204230947
521,0.01200341891
522,0.01196458197
523,0.01192580004
524,0.01188707448
525,0.01184840663
526,0.01180979779
527,0.01177124925
528,0.01173276235
529,0.01169433823
530,0.01165597808
531,0.01161768309
532,0.01157945438
533,0.01154129309
534,0.01150320031
535,0.0114651771
536,0.01142722451
537,0.01138934356
538,0.01135153525
539,0.01131380055
540,0.01127614041
541,0.01123855577
542,0.01120104751
543,0.01116361653
544,0.0111262637
545,0.01108898984
546,0.01105179578
547,0.01101468232
548,0.01097765024
549,0.01094070029
550,0.01090383321
551,0.01086704973
552,0.01083035054
553,0.01079373633
554,0.01075720776
555,0.01072076547
556,0.01068441009
557,0.01064814223
558,0.01061196248
559,0.01057587142
560,0.01053986961
561,0.01050395758
562,0.01046813587
563,0.01043240498
564,0.0103967654
565,0.01036121763
566,0.0103257621
567,0.01029039929
568,0.01025512962
569,0.0102199535
570,0.01018487136
571,0.01014988356
572,0.0101149905
573,0.01008019254
574,0.01004549002
575,0.01001088329
576,0.009976372672
577,0.009941958476
578,0.009907641003
579,0.009873420541
580,0.009839297368
581,0.009805271748
582,0.009771343934
583,0.009737514169
584,0.009703782685
585,0.009670149702
586,0.00963661543
587,0.009603177963
588,0.009569839587
589,0.009536600483
590,0.009503460825
591,0.009470420776
592,0.009437480487
593,0.00940463807
594,0.009371895709
595,0.009339253531
596,0.009306711653
597,0.009274270183
598,0.009241929223
599,0.00920968551
600,0.009177542515
601,0.009145500314
602,0.009113558974
603,0.009081718556
604,0.009049979112
605,0.009018340687
606,0.008986803319
607,0.008955367037
608,0.008924031864
609,0.008892797816
610,0.008861664902
611,0.008830633123
612,0.008799702475
613,0.008768872946
614,0.00873814452
615,0.008707517171
616,0.00867699087
617,0.00864656558
618,0.008616241259
619,0.008586017859
620,0.008555895326
621,0.0085258736
622,0.008495952617
623,0.008466132306
624,0.008436412592
625,0.008406793393
626,0.008377274624
627,0.008347856193
628,0.008318538005
629,0.00828931996
630,0.008260201951
631,0.00823118387
